Gene	P1490_PCD_09122016-0	P1490_PCD_27082020-0	P3390_PCD_08032024-0	P3390_PCD_19082024-0	P3390_PCD_30092020-0	P4703_CF_16022007-0	P4703_CF_18022015-0	P4703_CF_XXXX2000-0	P6004_CF_19062007-0	P6004_CF_28052021-0	P6004_CF_30102015-0	NumAsm_WiGene	NumAsm_WiGene_DNASeq
group_6953	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6952	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6951	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6950	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6949	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6946	0	0	0	1	1	1	0	1	0	0	0	4	4
dnaC	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6945	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6944	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6943	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6942	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6941	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6940	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6938	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6937	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6936	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6935	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6934	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6933	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6932	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6929	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6925	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6924	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6923	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6922	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6921	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6920	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6918	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6917	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6915	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6913	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6911	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6910	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6909	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6908	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6907	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6906	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6905	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6904	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6903	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6902	0	0	0	1	1	1	0	1	0	0	0	4	4
tnpB	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6901	0	0	0	1	1	1	0	1	0	0	0	4	4
mcjB	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6900	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6899	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6898	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6897	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6895	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6894	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6893	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6892	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6891	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6890	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6889	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6888	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6886	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6885	0	0	0	1	1	1	0	1	0	0	0	4	4
ninX	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6884	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6879	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6878	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6877	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6876	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6875	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6874	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6873	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6872	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6871	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6870	0	0	0	1	1	1	0	1	0	0	0	4	4
tubC	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6869	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6868	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6867	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6866	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6865	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6864	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6863	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6862	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6861	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6860	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6859	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6858	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6857	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6855	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6854	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6850	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6849	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6848	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6847	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6846	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6845	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6844	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6843	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6842	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6841	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6840	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6839	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6838	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6837	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6836	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6835	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6833	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6832	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6831	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6829	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6826	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6825	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6822	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6821	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6820	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6819	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6818	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6817	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6816	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6815	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6813	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6810	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6809	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6806	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6805	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6804	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6803	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6802	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6801	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6800	0	0	0	1	1	1	0	1	0	0	0	4	4
trbA	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6799	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6798	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6797	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6796	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6795	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6794	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6793	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6792	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6791	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6790	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6789	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6788	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6787	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6786	0	0	0	1	1	1	0	1	0	0	0	4	4
traM	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6785	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6784	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6783	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6782	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6781	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6780	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6779	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6778	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6777	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6776	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6775	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6774	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6773	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6772	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6771	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6770	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6769	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6768	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6767	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6765	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6764	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6763	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6761	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6760	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6758	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6756	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6755	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6754	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6753	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6752	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6751	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6750	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6749	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6748	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6747	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6746	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6745	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6744	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6743	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6742	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6741	0	0	0	1	1	1	0	1	0	0	0	4	4
group_6573	1	0	0	0	0	0	1	0	1	1	0	4	4
group_6572	1	0	0	0	0	0	1	0	1	1	0	4	4
group_6515	0	0	0	1	1	1	0	1	0	0	0	4	4
csbC	0	1	0	0	0	0	1	0	1	1	0	4	4
group_6359	0	1	0	0	0	0	1	0	1	1	0	4	4
group_6358	0	1	0	0	0	0	1	0	1	1	0	4	4
group_6357	0	1	0	0	0	0	1	0	1	1	0	4	4
group_6355	0	1	0	0	0	0	1	0	1	1	0	4	4
group_6317	1	1	1	0	0	0	0	0	0	0	1	4	4
group_6265	1	1	1	0	0	0	0	0	0	0	1	4	4
group_6264	1	1	1	0	0	0	0	0	0	0	1	4	4
group_6256	1	0	0	0	0	0	1	0	1	1	0	4	4
group_6239	0	0	1	0	0	0	1	0	1	1	0	4	4
group_6192	1	1	1	0	0	0	0	0	0	0	1	4	4
group_6191	1	1	1	0	0	0	0	0	0	0	1	4	4
group_6180	1	0	0	0	0	0	1	0	1	1	0	4	4
group_6044	1	1	1	0	0	0	0	0	0	0	1	4	4
drrA	1	1	1	0	0	0	0	0	0	0	1	4	4
nosY	1	1	1	0	0	0	0	0	0	0	1	4	4
copZ~~~nosL	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5920	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5883	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5833	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5813	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5812	0	0	0	1	1	1	0	1	0	0	0	4	4
group_5799	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5788	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5776	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5774	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5772	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5770	0	1	0	0	0	0	1	0	1	1	0	4	4
algJ	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5764	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5762	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5757	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5756	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5752	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5751	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5750	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5742	0	1	0	0	0	0	1	0	1	1	0	4	4
sfnB	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5738	0	1	0	0	0	0	1	0	1	1	0	4	4
mbtN	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5728	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5725	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5719	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5715	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5709	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5696	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5685	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5664	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5648	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5637	0	0	0	0	0	0	1	0	1	1	1	4	4
nikD~~~nikE	1	1	1	0	0	0	0	0	0	0	1	4	4
proY	0	1	0	0	0	0	1	0	1	1	0	4	4
dppD~~~gsiA	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5349	1	0	0	0	0	0	1	0	1	1	0	4	4
wbqC	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5334	0	0	0	1	1	1	0	1	0	0	0	4	4
group_5317	0	0	0	1	1	1	0	1	0	0	0	4	4
dppD~~~oppD	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5310	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5236	0	1	0	0	0	0	1	0	1	1	0	4	4
group_5221	0	0	0	1	1	1	0	1	0	0	0	4	4
group_5143	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5141	1	0	0	0	0	0	1	0	1	1	0	4	4
group_5123	0	0	0	1	1	1	0	1	0	0	0	4	4
group_5079	0	0	0	1	1	1	0	1	0	0	0	4	4
group_5077	0	1	0	0	0	0	1	0	1	1	0	4	4
nagR~~~mngR	1	1	1	0	0	0	0	0	0	0	1	4	4
group_5069	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4964	0	1	0	0	0	0	1	0	1	1	0	4	4
cyoE	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4962	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4944	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4943	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4816	1	0	0	0	0	0	1	0	1	1	0	4	4
group_4813	1	0	0	0	0	0	1	0	1	1	0	4	4
group_4772	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4694	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4690	0	1	0	0	0	0	1	0	1	1	0	4	4
group_4689	0	1	0	0	0	0	1	0	1	1	0	4	4
group_4672	1	1	1	0	0	0	0	0	0	0	1	4	4
rbsC	1	1	1	0	0	0	0	0	0	0	1	4	4
traG	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4514	1	0	1	0	0	0	2	0	2	1	1	4	6
lptM	0	0	0	0	1	0	1	0	1	1	0	4	4
group_4466	0	1	0	0	0	0	1	0	1	1	0	4	4
group_4459	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4458	1	1	1	0	0	0	0	0	0	0	1	4	4
gntR~~~rspR	0	1	0	0	0	0	1	0	1	1	0	4	4
group_4426	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4423	0	0	0	1	1	1	0	1	0	0	0	4	4
mobH	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4420	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4418	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4386	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4322	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4296	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4272	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4244	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4243	1	1	1	0	0	0	0	0	0	0	1	4	4
group_4229	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4209	0	0	0	1	1	1	0	1	0	0	0	4	4
yrdD	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4178	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4177	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4164	1	0	0	0	0	0	1	0	1	1	0	4	4
group_4155	1	0	0	0	0	0	1	0	1	1	0	4	4
group_4108	0	0	0	0	0	0	1	0	1	1	1	4	4
group_4094	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4082	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4040	0	0	0	1	1	1	0	1	0	0	0	4	4
group_4017	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3992	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3949	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3941	0	1	0	0	0	0	1	0	1	1	0	4	4
group_3940	0	1	0	0	0	0	1	0	1	1	0	4	4
group_3933	0	0	0	0	0	0	1	0	1	1	1	4	4
group_3931	0	0	0	0	0	0	1	0	1	1	1	4	4
group_3906	1	1	1	0	0	0	0	0	0	0	1	4	4
group_3905	1	1	1	0	0	0	0	0	0	0	1	4	4
group_3855	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3802	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3721	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3701	0	0	0	0	0	0	1	0	1	1	1	4	4
group_3698	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3590	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3573	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3568	1	0	0	0	0	0	1	0	1	1	0	4	4
group_3564	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3538	1	0	1	0	0	0	1	0	0	0	1	4	4
group_3536	0	1	0	0	0	0	1	0	1	1	0	4	4
group_3528	1	1	1	0	0	0	0	0	0	0	1	4	4
mexA	1	1	1	0	0	0	0	0	0	0	1	4	4
group_3521	1	0	1	1	0	0	0	0	0	0	1	4	4
group_3513	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3508	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3506	0	0	0	0	0	0	1	0	1	1	1	4	4
group_3502	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3486	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3482	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3475	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3468	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3463	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3457	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3450	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3443	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3442	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3423	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3415	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3414	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3413	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3412	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3411	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3409	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3408	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3407	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3404	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3396	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3395	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3388	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3387	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3376	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3375	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3364	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3355	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3350	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3349	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3335	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3324	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3317	1	0	0	0	0	0	1	0	1	1	0	4	4
group_3315	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3314	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3313	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3312	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3311	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3281	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3275	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3273	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3267	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3266	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3261	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3256	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3255	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3244	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3236	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3231	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3226	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3225	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3220	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3212	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3207	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3206	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3201	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3195	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3182	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3181	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3175	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3162	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3154	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3153	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3152	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3151	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3150	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3143	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3121	0	0	0	1	1	1	0	1	0	0	0	4	4
matE	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3115	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3105	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3099	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3098	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3092	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3081	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3080	2	0	0	1	1	1	0	1	0	0	0	4	5
yiaG	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3053	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3052	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3047	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3036	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3028	0	0	0	1	1	1	0	1	0	0	0	4	4
group_3007	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2998	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2997	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2992	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2991	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2980	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2979	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2975	0	0	0	1	1	1	0	1	0	0	0	4	4
fkbM	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2961	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2956	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2955	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2954	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2943	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2942	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2934	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2933	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2906	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2895	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2894	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2880	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2879	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2878	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2877	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2844	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2842	0	0	0	1	1	1	0	1	0	0	0	4	4
ssb	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2827	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2818	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2817	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2812	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2805	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2798	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2790	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2775	0	0	0	1	1	1	2	1	2	2	0	4	7
group_2774	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2764	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2763	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2762	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2746	0	0	0	1	1	1	0	1	0	0	0	4	4
group_2745	0	0	0	1	1	1	0	1	0	0	0	4	4
